id_bb_global,id_isin,id_cusip,id_sedol1,ticker,name,exch_code,issuer,market_sector_des
BBG0000046Y3,XS0302943351,EP0274217, ,EP0274217,MAC FUNDING II LTD,NOT LISTED,MAC FUNDING II LTD,Pfd
BBG0000047J8,US55261D2080,55261D208,B241M40,EP0274464,MAC FUNDING II LTD,NOT LISTED,MAC FUNDING II LTD,Pfd
BBG000001MG1,PAL1567182B0,EP0293282, ,EP0293282,GRUPO MUND TENED,PANAMA,GRUPO MUND TENED,Pfd
BBG0000033H0,US43113T2096,43113T209, ,EP0298547,HIGHRIDGE ABS CDO II,NOT LISTED,HIGHRIDGE ABS CDO II,Pfd
BBG000001VS8,KY1951611049,195161104, ,EP0314963,COLLYBUS CDO LTD,NOT LISTED,COLLYBUS CDO LTD,Pfd
BBG000001FR4,US0038842029,003884202,B021TC5,EP0319624,ACACIA CDO 5 LTD/INC,TRACE,ACACIA CDO 5 LTD/INC,Pfd
BBG000001KN7,KYG0061S2065,EP0319665, ,EP0319665,ACACIA CDO 5 LTD/INC,NOT LISTED,ACACIA CDO 5 LTD/INC,Pfd
BBG000002577, ,EP0321299, ,EP0321299,XLIT LTD,NOT LISTED,XLIT LTD,Pfd
BBG000004PM4,BM02873R2097,02873R209,B3Y7FR9,EP0369298,AMER OVERSEAS REINSURAN,NOT LISTED,AMER OVERSEAS REINSURAN,Pfd
BBG001K1F4H9,XS0462885053,EP0399915,BWV0D03,EP0399915,INNOVATE HOLDINGS LTD,SGX-ST,INNOVATE HOLDINGS LTD,Pfd
BBG0027DSS25,US04964E5015,04964E501, ,EP0410670,ATRIUM CDO,NOT LISTED,ATRIUM CDO,Pfd
BBG0027DSVZ2,KYG0622V1106,EP0410712, ,EP0410712,ATRIUM CDO,NOT LISTED,ATRIUM CDO,Pfd
BBG0027DSYD0,US04964E3036,04964E303,BFZPKH1,EP0410753,ATRIUM CDO,NOT LISTED,ATRIUM CDO,Pfd
BBG0027DSZ47,KYG0622V1023,EP0410795, ,EP0410795,ATRIUM CDO,NOT LISTED,ATRIUM CDO,Pfd
BBG0029SKQ95,US33882X2009,33882X200, ,EP0411868,FLATIRON CLO 2011-1 LTD,TRACE,FLATIRON CLO 2011-1 LTD,Pfd
BBG0029SRH70,US33882X3098,33882X309, ,EP0411942,FLATIRON CLO 2011-1 LTD,NOT LISTED,FLATIRON CLO 2011-1 LTD,Pfd
BBG003BCRMV2,BMG5753U1201,EP0426163,B7J5K26,EP0426163,MAIDEN HOLDING LTD,NEW YORK,MAIDEN HOLDING LTD,Pfd
BBG003BPVX26,US15136L3069,15136L306, ,EP0426411,CENT CLO LP,NOT LISTED,CENT CLO LP,Pfd
BBG003GM95Z8,US86328P2074,86328P207, ,EP0428755,STREETERVILLE ABS CDO LT,NOT LISTED,STREETERVILLE ABS CDO LT,Pfd
BBG003GM9C83,KYG8530L2076,EP0428805, ,EP0428805,STREETERVILLE ABS CDO LT,NOT LISTED,STREETERVILLE ABS CDO LT,Pfd
BBG003TY5ZJ4,US87159B2007,87159B200, ,EP0436790,SYMPHONY CLO XI LTD,TRACE,SYMPHONY CLO XI LTD,Pfd
BBG003TY6297,KYG8650G4008,EP0436840,B9G82G0,EP0436840,SYMPHONY CLO XI LTD,TRACE,SYMPHONY CLO XI LTD,Pfd
BBG004FPZBY9,US67104B2088,67104B208, ,EP0441907,OCP CLO 2013-3 LTD,NOT LISTED,OCP CLO 2013-3 LTD,Pfd
BBG004FQ0T85,US67104B3078,67104B307, ,EP0441956,OCP CLO 2013-3 LTD,NOT LISTED,OCP CLO 2013-3 LTD,Pfd
BBG004FQ0WC3,USG674194018,EP0442004, ,EP0442004,OCP CLO 2013-3 LTD,TRACE,OCP CLO 2013-3 LTD,Pfd
BBG004LMT711,BMG7498P1196,EP0444109,BB2BRH3,EP0444109,RENAISSANCERE HOLDINGS L,NEW YORK,RENAISSANCERE HOLDINGS L,Pfd
BBG0063G4CZ8,US67103S2023,67103S202, ,EP0457457,OCP CLO 2014-5 LTD,TRACE,OCP CLO 2014-5 LTD,Pfd
BBG0063G4F63,US67103S3013,67103S301, ,EP0457515,OCP CLO 2014-5 LTD,NOT LISTED,OCP CLO 2014-5 LTD,Pfd
BBG0063G4FT8,KYG6742L4039,EP0457572, ,EP0457572,OCP CLO 2014-5 LTD,TRACE,OCP CLO 2014-5 LTD,Pfd
BBG006D4PGR1,US69343C2035,69343C203, ,EP0459180,PFP III 2014-1 LTD,TRACE,PFP III 2014-1 LTD,Pfd
BBG007R5MXR7, ,EP0478636, ,EP0478636,BINHAI INVESTMENT CO LTD,NOT LISTED,BINHAI INVESTMENT CO LTD,Pfd
BBG008F8KTT1,BMG375851174,EP0484410,BWSZ970,EP0484410,GASLOG LTD,NEW YORK,GASLOG LTD,Pfd
BBG008KT24X9,BMG9108L1404,EP0485342,BX1DFK3,EP0485342,TSAKOS ENERGY NAVIGATION,NEW YORK,TSAKOS ENERGY NAVIGATION,Pfd
BBG00B598K07,US67092E2063,67092E206, ,EP0494419,OCP CLO 2015-10 Ltd,NOT LISTED,OCP CLO 2015-10 Ltd,Pfd
BBG00B59DQM4,KYG6742Y4059,EP0494476, ,EP0494476,OCP CLO 2015-10 Ltd,NOT LISTED,OCP CLO 2015-10 Ltd,Pfd
BBG00B59DQN3,US67092E3053,67092E305, ,EP0494534,OCP CLO 2015-10 Ltd,NOT LISTED,OCP CLO 2015-10 Ltd,Pfd
BBG00BGYBJF3,BMG5753U1383,EP0496448,BYV00C8,EP0496448,MAIDEN HOLDING LTD,NEW YORK,MAIDEN HOLDING LTD,Pfd
BBG00C6LYM13,BMG162581570,EP0501593,BZBHZJ8,EP0501593,BROOKFIELD RENEWABLE PAR,TORONTO,BROOKFIELD RENEWABLE PAR,Pfd
BBG00CMP1W56,BMG686031367,EP0505453,BD36RN7,EP0505453,PARTNERRE LTD,NOT LISTED,PARTNERRE LTD,Pfd
BBG00CMP2RS1,BMG686031441,EP0505511,BD36RR1,EP0505511,PARTNERRE LTD,NOT LISTED,PARTNERRE LTD,Pfd
BBG00CMP2VL9,BMG686031516,EP0505578,BD5WJB5,EP0505578,PARTNERRE LTD,NOT LISTED,PARTNERRE LTD,Pfd
BBG00D7H4QM0,US08181E2028,08181E202, ,EP0510842,BENEFIT ST PARTNERS CLO,DUBLIN,BENEFIT ST PARTNERS CLO,Pfd
BBG00D7H59P4,KYG0988G1038,EP0510909, ,EP0510909,BENEFIT ST PARTNERS CLO,DUBLIN,BENEFIT ST PARTNERS CLO,Pfd
BBG00D7H5S36,US08181E3018,08181E301, ,EP0510966,BENEFIT ST PARTNERS CLO,DUBLIN,BENEFIT ST PARTNERS CLO,Pfd
BBG00JWPKK00,US74988M2017,74988M201,BKM68C3,EP0548024,RR 3 LTD,TRACE,RR 3 LTD,Pfd
BBG00PLY11K0,BMG947871197,EP0574491,BKKJVY7,EP0574491,WATFORD HOLDINGS LTD,NASDAQ/NGS,WATFORD HOLDINGS LTD,Pfd
BBG00ZXPZRF6,US88314W2044,88314W204,BNNTBX4,EP0598078,TEXTAINER GROUP HOLDINGS,NEW YORK,TEXTAINER GROUP HOLDINGS,Pfd
BBG00C7JTMG7,XS1360547167,JK1071865,BD7XZJ6,JK1071865,ESPADA REINSURANCE,CAYMAN ISLANDS,ESPADA REINSURANCE,Corp
BBG00C7K0WW5,US31574EAB65,31574EAB6, ,JK1075809,FIDEICOMISO PA PACIFICO,NOT LISTED,FIDEICOMISO PA PACIFICO,Corp
BBG00C7K0YY9,USP40689AB04,JK1075833, ,JK1075833,FIDEICOMISO PA PACIFICO,NOT LISTED,FIDEICOMISO PA PACIFICO,Corp
BBG00C80X3P4, ,JK1798012, ,JK1798012,ITAU CORPBANCA,SANTIAGO,ITAU CORPBANCA,Corp
BBG00C810733, ,JK1798095, ,JK1798095,ITAU CORPBANCA,SANTIAGO,ITAU CORPBANCA,Corp
BBG00CB49BZ0, ,JK2340897, ,JK2340897,ALUMINIOS DE URUGUAY,MONTEVIDEO,ALUMINIOS DE URUGUAY,Corp
BBG00CDHV658,CL0002249176,JK3526759, ,JK3526759,BANCO SANTANDER CHILE,SANTIAGO,BANCO SANTANDER CHILE,Corp
BBG00CDHVL64,CL0002249168,JK3526809, ,JK3526809,BANCO SANTANDER CHILE,SANTIAGO,BANCO SANTANDER CHILE,Corp
BBG00CGLQR10,BRESTEDBS003,JK4913840, ,JK4913840,USINA ACUCAREIRA ESTER,SAO PAULO,USINA ACUCAREIRA ESTER,Corp
BBG00CGRRVH0,US463588AA16,463588AA1,BD3J1H8,JK5066044,IRSA PROPIEDADES COM,LUXEMBOURG,IRSA PROPIEDADES COM,Corp
BBG00CGWTPT7,USP5880UAB63,JK5207531,BYSWRD7,JK5207531,IRSA PROPIEDADES COM,FRANKFURT,IRSA PROPIEDADES COM,Corp
BBG00CLHNTX7,US69838QAA31,69838QAA3, ,JK6120121,PANEL REY SA,TRACE,PANEL REY SA,Corp
BBG00CP3LXP6,MX91FU000077,JK8120889, ,JK8120889,FIBRA UNO ADMIN SA CV,MEXICO,FIBRA UNO ADMIN SA CV,Corp
BBG00CSK6ZQ6,XS1403010603,JK9187093,BZBW0T8,JK9187093,INTL FINANCE CORP,LONDON,INTL FINANCE CORP,Corp
BBG00CSPLMR6,XS1403395632,JK9342581,BYQ8113,JK9342581,INTL FINANCE CORP,LONDON,INTL FINANCE CORP,Corp
BBG00CTG8DR0,US76118GAA13,76118GAA1,BYQNKD3,JK9636933,RESIDENTIAL RE 2016 LTD,TRACE,RESIDENTIAL RE 2016 LTD,Corp
BBG00BL76K96,MX91DO080012,JV0612186,BYY8Y27,JV0612186,D O INFRA OAXACA INVEX,MEXICO,D O INFRA OAXACA INVEX,Corp
BBG00BLYWC50, ,JV1894742, ,JV1894742,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00BLYWDC0, ,JV1894858, ,JV1894858,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00BVLRKF4, ,JV6099537, ,JV6099537,WATTS SA,SANTIAGO,WATTS SA,Corp
BBG00BVV1X62, ,JV6327417, ,JV6327417,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00BVV3730,CL0002245232,JV6328472, ,JV6328472,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00BVV4D18,CL0002245141,JV6330155, ,JV6330155,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00BVV4GT1,CL0002276583,JV6330221, ,JV6330221,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00BVVRXH2, ,JV6343828, ,JV6343828,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00BVVS8L1, ,JV6343885, ,JV6343885,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00BVVSG79, ,JV6344271, ,JV6344271,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00BVVSZR5, ,JV6344297, ,JV6344297,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00BVVW3Q2, ,JV6344859, ,JV6344859,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00BVVW417, ,JV6344891, ,JV6344891,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00C0FNNZ5, ,JV8386320, ,JV8386320,PANJAM INVEST TRUST LTD,NOT LISTED,PANJAM INVEST TRUST LTD,Corp
BBG00C4F0MS6, ,JV9360159, ,JV9360159,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00C4F0QX1, ,JV9360266, ,JV9360266,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00C4F0XX6,CL0002244912,JV9360324, ,JV9360324,BBVA CHILE SA,SANTIAGO,BBVA CHILE SA,Corp
BBG00C4F1HK4, ,JV9360852, ,JV9360852,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00C4F1KF3, ,JV9360886, ,JV9360886,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00C5957G0,XS1354863612,19105TAB6,BZ566K9,JV9404916,COBRE DEL MAYO SA,DUBLIN,COBRE DEL MAYO SA,Corp
BBG00C599BF8,XS1354864693,JV9422355, ,JV9422355,COBRE DEL MAYO SA,NOT LISTED,COBRE DEL MAYO SA,Corp
BBG00C59RV82,XS1354862564,JV9448228,BZ566N2,JV9448228,COBRE DEL MAYO SA,DUBLIN,COBRE DEL MAYO SA,Corp
BBG00C5B1ZP7,XS1354864347,JV9476492, ,JV9476492,COBRE DEL MAYO SA,TRACE,COBRE DEL MAYO SA,Corp
BBG00005GT51, ,LL0033796, ,LL0033796,TRANSA SECURITIZADORA,SANTIAGO,TRANSA SECURITIZADORA,Corp
BBG00005HW26, ,LL0033903, ,LL0033903,EMPRESA DE LOS FERROCARR,SANTIAGO,EMPRESA DE LOS FERROCARR,Corp
BBG00CX2XZM4,XS1413609576,LW1364113,BD976Y8,LW1364113,NOOR TIER 1 SUKUK LTD,NASDAQ DUBAI,NOOR TIER 1 SUKUK LTD,Corp
BBG00CX8TXG8,XS1415758991,LW1544128,BD97455,LW1544128,361 DEGREES INTL LTD,HONG KONG,361 DEGREES INTL LTD,Corp
BBG00CXCZSZ2,US90346JAB89,90346JAB8,BYYRZP4,LW1688172,USJ ACUCAR E ALCOOL SA,DUBLIN,USJ ACUCAR E ALCOOL SA,Corp
BBG00CXD0LL8,USP9634CAB74,LW1688552,BZ01Z46,LW1688552,USJ ACUCAR E ALCOOL SA,DUBLIN,USJ ACUCAR E ALCOOL SA,Corp
BBG00D0LJXB9, ,LW2641824, ,LW2641824,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00D23GJV9,US12686NAT28,12686NAT2,BZB1P56,LW3898555,TELECOM ARGENTINA SA,BUENOS AIRES,TELECOM ARGENTINA SA,Corp
BBG00D23GNZ6,USP19157AR03,LW3899017,BD1JX29,LW3899017,TELECOM ARGENTINA SA,BUENOS AIRES,TELECOM ARGENTINA SA,Corp
BBG00D23GZD3,CL0002244490,LW3900682, ,LW3900682,AGUAS ANDINAS SA,SANTIAGO,AGUAS ANDINAS SA,Corp
BBG00D23H1Y4,XS1433177497,LW3901177,BYNJW38,LW3901177,EDESA,BUENOS AIRES,EDESA,Corp
BBG00D23HKG2,CL0002244474,LW3904031, ,LW3904031,AGUAS ANDINAS SA,SANTIAGO,AGUAS ANDINAS SA,Corp
BBG00D2QLRS8, ,LW4066632, ,LW4066632,SOC CONCES AUTOPISTA BOS,SANTIAGO,SOC CONCES AUTOPISTA BOS,Corp
BBG00D2WXMS3,US095538AB08,095538AB0,BD3J1C3,LW4207533,BLUE HALO RE LTD,BERMUDA,BLUE HALO RE LTD,Corp
BBG00D61JS55, ,LW5443301, ,LW5443301,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00D61JWD7, ,LW5443574, ,LW5443574,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00D61K0H1, ,LW5443681, ,LW5443681,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00D61K8D8,CL0002245166,LW5443947, ,LW5443947,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00D61K9Y3,CL0002245265,LW5443988, ,LW5443988,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00D61KQ84,CL0002245273,LW5444721, ,LW5444721,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00D61KWP2,CL0002245281,LW5445371, ,LW5445371,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00D61KY05, ,LW5445454, ,LW5445454,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00D61LMX4,CL0002260785,LW5446379, ,LW5446379,BANCO CONSORCIO,SANTIAGO,BANCO CONSORCIO,Corp
BBG00D61MHW5,CL0002264217,LW5446502, ,LW5446502,BANCO BICE,SANTIAGO,BANCO BICE,Corp
BBG00D61MRV4,CL0002226109,LW5446684, ,LW5446684,SCOTIABANK CHILE,SANTIAGO,SCOTIABANK CHILE,Corp
BBG00D61RF18,CL0002248970,LW5450793, ,LW5450793,SCOTIABANK CHILE,SANTIAGO,SCOTIABANK CHILE,Corp
BBG00D6QR5L3,CL0002270255,LW5609414, ,LW5609414,BANCO SANTANDER CHILE,SANTIAGO,BANCO SANTANDER CHILE,Corp
BBG00D6QR9J8,CL0002231588,LW5609547, ,LW5609547,ITAU CORPBANCA,SANTIAGO,ITAU CORPBANCA,Corp
BBG00D789W15,BRFRRNDBS049,LW6182205, ,LW6182205,ALL MALHA NORTE SA,SAO PAULO,ALL MALHA NORTE SA,Corp
BBG00D7G6CP8,US03965PAC59,03965PAC5,BZ5YKB2,LW6455643,ARCOR SAIC,MAE,ARCOR SAIC,Corp
BBG00D7J3V55,USP04559AL70,LW6596909,BD9Q850,LW6596909,ARCOR SAIC,ALL GERMAN SE,ARCOR SAIC,Corp
BBG00D886X06,USP40684AB17,LW6892134,BD6DT28,LW6892134,FIDEICOMISO PA COSTERA,NOT LISTED,FIDEICOMISO PA COSTERA,Corp
BBG00D886X15,US31574FAB31,31574FAB3,BZ07061,LW6892142,FIDEICOMISO PA COSTERA,NOT LISTED,FIDEICOMISO PA COSTERA,Corp
BBG00D8GKX66,BRVIALDBS045,LW7061259, ,LW7061259,RODOVIAS INT OESTE SA,SAO PAULO,RODOVIAS INT OESTE SA,Corp
BBG00D8YWK44,CL0002271691,LW7939314, ,LW7939314,BANCO FALABELLA,SANTIAGO,BANCO FALABELLA,Corp
BBG00D8YWYS8,CL0002271683,LW7939686, ,LW7939686,BANCO FALABELLA,SANTIAGO,BANCO FALABELLA,Corp
BBG00D9MJ5S1,US71647XAA54,71647XAA5,BZ9NL67,LW7994947,PAMPA ENERGIA SA,MERVAL,PAMPA ENERGIA SA,Corp
BBG00DB0Z1Z9,XS1446762202,LW8496744, ,LW8496744,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00DB10FS2,XS1446761063,LW8499656, ,LW8499656,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00DB90HP4,US20445PAE51,20445PAE5,BKC8VF3,LW8773357,CIA LATINO AMERICANA,TRACE,CIA LATINO AMERICANA,Corp
BBG00DB9PC05,US22548WAA09,22548WAA0,BD0R7R7,LW8833607,CREDITO REAL SAB DE CV,LUXEMBOURG,CREDITO REAL SAB DE CV,Corp
BBG00DBBJ5L9,USP32457AA44,LW8905827,BD0PB02,LW8905827,CREDITO REAL SAB DE CV,FRANKFURT,CREDITO REAL SAB DE CV,Corp
BBG00DBJ9QQ2,CL0002245257,LW9007300, ,LW9007300,BANCO DE CHILE,SANTIAGO,BANCO DE CHILE,Corp
BBG00DBK9SS3,USP7873PAE62,LW9063469,BD03797,LW9063469,PAMPA ENERGIA SA,MERVAL,PAMPA ENERGIA SA,Corp
BBG00DDZ0482,US36875LAA70,36875LAA7,BD8C5Y7,LW9519569,GENERACION MEDIT/FRIAS,MAE,GENERACION MEDIT/FRIAS,Corp
BBG00DF640T5,USP4621MAA38,LW9728806,BD3GMF4,LW9728806,GENERACION MEDIT/FRIAS,MAE,GENERACION MEDIT/FRIAS,Corp
BBG00DG7N3B4,CL0002292085,LW9895977, ,LW9895977,BANCO DE CREDITO E INVER,SANTIAGO,BANCO DE CREDITO E INVER,Corp
BBG00DG7N672,CL0002292119,LW9896157, ,LW9896157,BANCO DE CREDITO E INVER,SANTIAGO,BANCO DE CREDITO E INVER,Corp
BBG00DG7QVL8,CL0002283423,LW9897510, ,LW9897510,QUINENCO S.A.,SANTIAGO,QUINENCO S.A.,Corp
BBG00B44VPW7,MX95PE1X00M9,QJ0581711, ,QJ0581711,PETROLEOS MEXICANOS,MEXICO,PETROLEOS MEXICANOS,Corp
BBG00B456PR8, ,QJ0605056, ,QJ0605056,SCOTIABANK CHILE,SANTIAGO,SCOTIABANK CHILE,Corp
BBG00B4577B4, ,QJ0606435, ,QJ0606435,BANCO BICE,SANTIAGO,BANCO BICE,Corp
BBG00B45BZX3, ,QJ0607847, ,QJ0607847,BBVA CHILE SA,SANTIAGO,BBVA CHILE SA,Corp
BBG00B6G7JP7, ,QJ1897678, ,QJ1897678,BANCO SANTANDER CHILE,SANTIAGO,BANCO SANTANDER CHILE,Corp
BBG00B6SD805,ARYPFS5600A8,QJ2111566,BF5FTT6,QJ2111566,YPF SOCIEDAD ANONIMA,BUENOS AIRES,YPF SOCIEDAD ANONIMA,Corp
BBG00BCMT8S4,BRELPLDBS0R4,QJ6261680,BDJ0LL9,QJ6261680,ELETRICIDADE SAO PAULO,SAO PAULO,ELETRICIDADE SAO PAULO,Corp
BBG00BGQ1T41,ARQUIK560067,QJ8189483, ,QJ8189483,QUICKFOOD SA,BUENOS AIRES,QUICKFOOD SA,Corp
BBG00BJP0PL0,BRPTBLDBS026,QJ8960834,BDDXR94,QJ8960834,PGB SA,SAO PAULO,PGB SA,Corp
BBG00BKN3CW7,MX95CF050070,QJ9551798, ,QJ9551798,COMISION FEDERAL DE ELEC,MEXICO,COMISION FEDERAL DE ELEC,Corp
BBG00BKYBTD8,BRNDMIDBS002,QJ9943870,BYNKWL9,QJ9943870,NOTRE DAME INTERMEDICA S,SAO PAULO,NOTRE DAME INTERMEDICA S,Corp
BBG00DGPJTX8,ARTCFA560053,QZ0161518, ,QZ0161518,TOYOTA CIA FINANC AR,BUENOS AIRES,TOYOTA CIA FINANC AR,Corp
BBG00DGZBDQ7, ,QZ0610092, ,QZ0610092,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00DHQHYW7,BRHSLZDBS099,QZ0660683, ,QZ0660683,REDE D'OR SAO LUIZ SA,SAO PAULO,REDE D'OR SAO LUIZ SA,Corp
BBG00DJCK396,US370837AB29,370837AB2,BG5PRB1,QZ1419659,GENERAL SHOPPING INVEST,LUXEMBOURG,GENERAL SHOPPING INVEST,Corp
BBG00DJCMHH4,USG3812TAB73,QZ1435051,BYMTZZ2,QZ1435051,GENERAL SHOPPING INVEST,LUXEMBOURG,GENERAL SHOPPING INVEST,Corp
BBG00DK5BYH2,CL0002304138,QZ1607527, ,QZ1607527,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00DK5BZ52,CL0002304146,QZ1607550, ,QZ1607550,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00DK5C398,CL0002303528,QZ1607592, ,QZ1607592,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00DK5C4G8,CL0002304153,QZ1607618, ,QZ1607618,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00DKBSB54,BRHSLZDBS081,QZ1786750, ,QZ1786750,REDE D'OR SAO LUIZ SA,SAO PAULO,REDE D'OR SAO LUIZ SA,Corp
BBG00DKCQLD3, ,QZ1862171, ,QZ1862171,PANJAM INVEST TRUST LTD,NOT LISTED,PANJAM INVEST TRUST LTD,Corp
BBG00DKCV454,ARRIBE560083,QZ1866941, ,QZ1866941,RIBEIRO S.A.C.I.F.A.I.,BUENOS AIRES,RIBEIRO S.A.C.I.F.A.I.,Corp
BBG00DKPVRW4,CL0002164052,QZ2138761, ,QZ2138761,SOCIEDAD CONCESIONARIA S,SANTIAGO,SOCIEDAD CONCESIONARIA S,Corp
BBG00DLCF4Z8,XS1471856424,QZ2275340,BYMZFX8,QZ2275340,WEALTH DRIVEN LTD,SGX-ST,WEALTH DRIVEN LTD,Corp
BBG00DLV8RT0,CL0002315191,QZ2713597, ,QZ2713597,CIA SUDAMERICANA DE VAPO,SANTIAGO,CIA SUDAMERICANA DE VAPO,Corp
BBG00DLXRK92,NO0010769557,QZ2797228,BDCVWV6,QZ2797228,NOR OFFSHORE SPV LTD,NOT LISTED,NOR OFFSHORE SPV LTD,Corp
BBG00DLXTW67,CL0002300136,QZ2799513, ,QZ2799513,BANCO SANTANDER CHILE,SANTIAGO,BANCO SANTANDER CHILE,Corp
BBG00DLXV0P3,CL0002300508,QZ2799638, ,QZ2799638,BANCO SANTANDER CHILE,SANTIAGO,BANCO SANTANDER CHILE,Corp
BBG00DM19Y55,CL0002300516,QZ2920663, ,QZ2920663,BANCO SANTANDER CHILE,SANTIAGO,BANCO SANTANDER CHILE,Corp
BBG00DM1BHK2,CL0002300524,QZ2923717, ,QZ2923717,BANCO SANTANDER CHILE,SANTIAGO,BANCO SANTANDER CHILE,Corp
BBG00DM1BNB9,CL0002300144,QZ2924012, ,QZ2924012,BANCO SANTANDER CHILE,SANTIAGO,BANCO SANTANDER CHILE,Corp
BBG00DPDQ756,CL0002300698,QZ3433872, ,QZ3433872,CODELCO INC,SANTIAGO,CODELCO INC,Corp
BBG00DPDQHM5, ,QZ3434318, ,QZ3434318,BBVA CHILE SA,SANTIAGO,BBVA CHILE SA,Corp
BBG00DPDQJ32, ,QZ3434359, ,QZ3434359,BBVA CHILE SA,SANTIAGO,BBVA CHILE SA,Corp
BBG00DPDQKB0, ,QZ3434458, ,QZ3434458,BBVA CHILE SA,SANTIAGO,BBVA CHILE SA,Corp
BBG00DPDQLG3, ,QZ3434474, ,QZ3434474,BBVA CHILE SA,SANTIAGO,BBVA CHILE SA,Corp
BBG00DPDQLZ2,CL0002360627,QZ3434508, ,QZ3434508,BBVA CHILE SA,SANTIAGO,BBVA CHILE SA,Corp
BBG00DQ1ZLB3,CL0002297019,QZ3568453, ,QZ3568453,LA CONSTRUCCION SA,SANTIAGO,LA CONSTRUCCION SA,Corp
BBG00DQ9THH6,XS1483944317,QZ3834665,BZCGLF2,QZ3834665,RKI OVERSEAS FIN 2016 B,HONG KONG,RKI OVERSEAS FIN 2016 B,Corp
BBG00DQCF553,BRLIQODBO003,QZ3870339,BYWSVD9,QZ3870339,LIQ PARTICIPACOES SA,SAO PAULO,LIQ PARTICIPACOES SA,Corp
BBG00DQCFRT9,BRLIQODBS053,QZ3873465,BYWSVV7,QZ3873465,LIQ PARTICIPACOES SA,SAO PAULO,LIQ PARTICIPACOES SA,Corp
BBG00DS8KNQ2,XS1489814779,QZ5130120,BD5L4V7,QZ5130120,POWERLONG REAL ESTATE,SGX-ST,POWERLONG REAL ESTATE,Corp
BBG00DVX27Y9,XS1485578535,QZ6141563,BYWC9H1,QZ6141563,COUNTRY GARDEN HLDGS,SGX-ST,COUNTRY GARDEN HLDGS,Corp
BBG00DWS52D0,US90470TAA60,90470TAA6,BD87R24,QZ6455096,UNIFIN FINANCIERA SA DE,LUXEMBOURG,UNIFIN FINANCIERA SA DE,Corp
BBG00DWVDTC6,USP94461AB96,QZ6600790,BD878V0,QZ6600790,UNIFIN FINANCIERA SA DE,FRANKFURT,UNIFIN FINANCIERA SA DE,Corp
BBG00DWY74W0,CL0002306646,QZ6735695, ,QZ6735695,CAP SA,SANTIAGO,CAP SA,Corp
BBG00DX3GN00,XS1498418224,QZ6974567,BYX3218,QZ6974567,FANTASIA HOLDINGS GROUP,SGX-ST,FANTASIA HOLDINGS GROUP,Corp
BBG00DX9W6K4,CL0002308303,QZ7134781, ,QZ7134781,TELEFONICA MOVILES CHILE,SANTIAGO,TELEFONICA MOVILES CHILE,Corp
BBG00DXCZQK0,CL0002309590,QZ7272003, ,QZ7272003,EMPRESA DE TRANSPORTE ME,SANTIAGO,EMPRESA DE TRANSPORTE ME,Corp
